"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gpkow",922.14162369278,-0.272608407951,0.0843493122305039,-3.23189840844267,0.00122970766733891,0.00197985345636939
"Gpld1",1165.13161743278,1.44951321724984,0.0916995945235277,15.8071933118301,2.77559655057429e-56,2.67891178327133e-55
"Gpm6a",22704.1378540141,0.165161566006655,0.0958139125251175,1.72377436276134,0.0847485845197307,0.108845770679493
"Gpm6b",14340.3262055341,1.09286147739818,0.0814113767496792,13.423940498617,4.37800930549735e-41,3.03378020746469e-40
"Gpn1",811.833454491466,-0.906338407168898,0.116488871637969,-7.78047202642384,7.22544427904189e-15,2.23093179265463e-14
"Gpn2",230.86697240995,-0.7712087840007,0.141627095477003,-5.44534773803876,5.17042755770795e-08,1.1452392118352e-07
"Gpn3",327.257310410147,-0.0983538999582292,0.121852090188776,-0.807158086544574,0.419575410004976,0.470695971981414
"Gpnmb",37.9753226066985,2.42005000906313,0.342633541454272,7.06308553094797,1.62845415731282e-12,4.5287923676967e-12
"Gpr1",6.20115373229108,1.95476239520717,0.73656115498559,2.65390372812345,0.00795665240383391,0.0117525883534035
"Gpr101",100.96678688476,5.01222943773309,0.574356755418163,8.72668318157747,2.62250417475497e-18,9.31032923069919e-18
"Gpr107",1454.96113821988,-0.102888135499872,0.0836422562935095,-1.23009756143864,0.218660573129876,0.260437598179291
"Gpr108",381.29412828329,0.918231973766184,0.130198842575754,7.05253561092086,1.75686429912259e-12,4.88063026796204e-12
"Gpr119",1.38068053778968,1.01041267310528,1.62697704569268,0.621036833789567,0.534575388312255,0.583674006881098
"Gpr12",441.443351904944,-0.217869568673574,0.118520448524332,-1.83824455092951,0.0660263777033649,0.0862316941579116
"Gpr132",0.992579634524971,3.63618170875795,1.93933466411095,1.87496349962109,0.0607977451526186,0.0797558008739647
"Gpr135",124.741047271782,0.786970850878184,0.177641219346163,4.43011398916737,9.41832914759085e-06,1.80125419930032e-05
"Gpr137",1313.80376940357,1.21846223376307,0.10103674136223,12.0595955227289,1.7262861615028e-33,9.98087119379307e-33
"Gpr137b",167.297106842168,-0.51609520812379,0.145033628556469,-3.55845201737367,0.000373046921847114,0.00063174189585957
"Gpr137b-ps",243.740615930859,-0.835395672095104,0.128387277248616,-6.50684156559688,7.6747279303083e-11,1.97206234876377e-10
"Gpr137c",465.976007873497,0.505070133820974,0.111362033594801,4.53538892490691,5.74974322074785e-06,1.11599175994901e-05
"Gpr139",22.7467727613207,-1.12326943406668,0.41764311324449,-2.68954377181149,0.00715497629186954,0.0106224650083728
"Gpr141",0.564013289376347,1.68609330111459,2.36178493045365,0.713906367753276,0.475285079543118,NA
"Gpr143",0.821252346269171,-0.603923596784496,1.99790009360837,-0.302279177380567,0.7624392503794,NA
"Gpr146",243.716138798133,3.4141344533704,0.164346636631713,20.7739843257101,7.44215033866046e-96,1.44276778901265e-94
"Gpr149",66.8429330692833,0.224669237582832,0.235143840559131,0.955454487128422,0.33934791090202,0.388115569654244
"Gpr15",2.25406129662112,1.93740541167433,1.19601976745696,1.61987741707125,0.105258611825709,0.133265912054905
"Gpr150",72.2204886148517,2.21321993271958,0.257127568711768,8.60747816271905,7.46853731421648e-18,2.60321960574877e-17
"Gpr151",29.8518157683897,1.19936112208021,0.348377212013291,3.44270830789717,0.000575920133380371,0.000958802144775418
"Gpr152",1.84028027130504,0.580607455815338,1.28258192319685,0.452686448572554,0.650774539011035,0.69347668466888
"Gpr153",494.1177817273,0.901338612860008,0.137259337929199,6.56668337803679,5.14482793471081e-11,1.33398144405617e-10
